比較対象A_ID	比較対象B_ID	比較対象A_表層形	比較対象B_表層形	A-B	B-A
18588	18589	死傷者	死亡者	0	0
18596	18597	犠牲者	被害者	0	0
18609	18610	群盗	義賊	0	0
18622	18623	空き巣	空き巣ねらい	0	0
18634	18635	追いはぎ	護摩の灰	0	0
18637	18638	ギャング	倭寇・和寇	0	0
18649	18650	街娼	街の女	0	0
18683	18684	大海人皇子	中大兄皇子	0	0
18707	18708	坂本龍馬	勝海舟	0	0
18751	18752	孫文	ケマル‐アタチュルク	0	0
18754	18755	釈迦	キリスト	0	0
18757	18758	孔子	孟子	0	0
18761	18762	パスカル	モンテーニュ	0	0
18768	18769	大杉栄	片山潜	0	0
18809	18810	夏目漱石	森鴎外	0	0
18824	18825	鈴木三重吉	イソップ	0	0
18864	18865	狩野探幽	雪舟	0	0
18875	18876	安藤広重	葛飾北斎	0	0
18884	18885	運慶	快慶	0	0
18969	18970	アダム‐スミス	ケインズ	0	0
19042	19043	ライト兄弟	リンドバーグ	0	0
19072	19073	メンバー	レギュラーメンバー	0	0
19089	19090	党員	部員	0	0
19096	19097	所員	署員	0	0
19099	19100	社員	行員	0	0
19125	19126	都議	道議	0	0
19136	19137	職	役	0	0
19173	19174	教師	教員	0	0
19176	19177	教授	プロフェッサー	0	0
19189	19190	指導者	指導員	0	0
19212	19213	カウンセラー	ケースワーカー	0	0
19216	19217	医	医者	0	0
19251	19252	専門医	内科医	0	0
19284	19285	文学者	作家	0	0
19297	19298	文筆家	著作家	0	0
19329	19330	モニター	リポーター・レポーター	0	0
19335	19336	芸術家	アーチスト・アーティスト	0	0
19346	19347	声楽家	歌い手	0	0
19350	19351	歌手	歌姫	0	0
19396	19397	役者	立て役者	0	0
19437	19438	踊り子	舞姫	0	0
19443	19444	道化	道化師	0	0
19469	19470	三役	役力士	0	0
19486	19487	ボクサー	レスラー	0	0
19506	19507	間者	間諜	0	0
19533	19534	僧尼	比丘	0	0
19557	19558	僧徒	僧兵	0	0
19560	19561	大師	国師	0	0
19578	19579	住持	住職	0	0
19594	19595	売僧	生臭坊主	0	0
19620	19621	始祖	教主	0	0
19635	19636	みこ	巫女	0	0
19654	19655	公務員	国家公務員	0	0
19664	19665	官公吏	官吏	0	0
19671	19672	顕官	大官	0	0
19675	19676	小役人	小官	0	0
19693	19694	法官	法曹	0	0
19702	19703	女御	更衣	0	0
19707	19708	長官	別当	0	0
19727	19728	大臣	国務大臣	0	0
19732	19733	総理大臣	内閣総理大臣	0	0
19736	19737	外相	外務大臣	0	0
19744	19745	農相	農水相	0	0
19753	19754	太政大臣	左大臣	0	0
19758	19759	大使	公使	0	0
19763	19764	全権大使	特命全権大使	0	0
19778	19779	知事	国司	0	0
19791	19792	奉行	執権	0	0
19802	19803	監査役	相談役	0	0
19846	19847	経営者	請負師	0	0
19856	19857	御用商人	御用達し	0	0
19863	19864	銀行家	バンカー	0	0
19878	19879	小売屋	問屋	0	0
20013	20014	紺屋	紺屋	0	0
20055	20056	警察官	警官	0	0
20062	20063	巡査	駐在巡査	0	0
20068	20069	捕吏	捕り手	0	0
20089	20090	不寝番	見回り	0	0
20107	20108	中間・仲間	中間	0	0
20161	20162	管理人	用務員	0	0
20174	20175	ボーイ	ウエーター	0	0
20186	20187	ガイド	案内人	0	0
20229	20230	おいらん	大夫	0	0
20248	20249	大学生	高校生	0	0
20347	20348	犬侍	東えびす	0	0
20380	20381	佐官	大佐	0	0
20388	20389	尉官	大尉	0	0
20397	20398	曹長	兵曹	0	0
20445	20446	長官	局長	0	0
20451	20452	知事	市長	0	0
20460	20461	組長	組頭	0	0
20481	20482	船長	艦長	0	0
20495	20496	家長	酋長	0	0
20515	20516	主席	首席	0	0
20534	20535	総務	総督	0	0
20537	20538	総長	総帥	0	0
20594	20595	老臣	旧臣	0	0
20597	20598	寵臣	乱臣	0	0
20600	20601	賊臣	佞臣	0	0
20605	20606	師父	師	0	0
20644	20645	檀那・旦那	檀那	0	0
20652	20653	主持ち	従者	0	0
20790	20791	発起人	主催者	0	0
20804	20805	犯人	真犯人	0	0
20808	20809	主犯	正犯	0	0
20816	20817	係	#NAME?	0	0
20826	20827	当番	週番	0	0
20855	20856	顧問	参与	0	0
20860	20861	作者	筆者	0	0
20865	20866	著作者	編者	0	0
20891	20892	聞き手	聴者	0	0
20906	20907	働き手	担い手	0	0
20910	20911	プレーヤー	奏者	0	0
20913	20914	鼓手	踊り手	0	0
20945	20946	一塁手	ファースト	0	0
20991	20992	アタッカー	スパイカー	0	0
21055	21056	グルーピー	やじ馬	0	0
21097	21098	侵入者	侵略者	0	0
21126	21127	助手	アシスタント	0	0
21172	21173	主	荷主	0	0
21179	21180	持ち主	所有者	0	0
21187	21188	生産者	メーカー	0	0
21223	21224	新所帯	男所帯	0	0
21242	21243	ホーム	スイートホーム	0	0
21250	21251	医家	商家	0	0
21281	21282	旧家	良家	0	0
21296	21297	生地	生まれ	0	0
21307	21308	郷	郷里	0	0
21371	21372	当事国	相手国	0	0
21388	21389	中立国	永世中立国	0	0
21426	21427	元朝	明朝	0	0
21442	21443	内国	国内	0	0
21483	21484	花の都	小京都	0	0
21516	21517	地方	ローカル	0	0
21529	21530	奥地	天涯	0	0
21532	21533	都	京	0	0
21627	21628	街	街	0	0
21643	21644	盛り場	歓楽街	0	0
21647	21648	新開地	ニュータウン	0	0
21661	21662	花街	花街	0	0
21697	21698	都道府県	道	0	0
21725	21726	全県	全都	0	0
21748	21749	倭	倭国	0	0
21822	21823	震旦	天竺	0	0
21826	21827	アジア	東アジア	0	0
21860	21861	高句麗	百済	0	0
21873	21874	殷	周	0	0
21892	21893	凶奴	突厥	0	0
21960	21961	イタリア	伊	0	0
21966	21967	アメリカ	米国	0	0
21982	21983	オーストラリア	豪州	0	0
22003	22004	関が原	武蔵野	0	0
22014	22015	ロンドン	パリ	0	0
22039	22040	アラスカ	アリューシャン	0	0
22046	22047	銀座	永田町	0	0
22053	22054	世	世の中	0	0
22067	22068	別世界	別天地	0	0
22070	22071	社会	実社会	0	0
22077	22078	現代社会	国際社会	0	0
22090	22091	上流社会	ハイソサエティー	0	0
22105	22106	宇内	海内	0	0
22147	22148	天国	天上界	0	0
22161	22162	冥途	黄泉	0	0
22188	22189	魔境	仙境・仙郷	0	0
22200	22201	六道	餓鬼道	0	0
22264	22265	詩壇	歌壇	0	0
22300	22301	会場	式場	0	0
22323	22324	帳場	勘定場	0	0
22358	22359	陣	本陣	0	0
22368	22369	本場	集散地	0	0
22392	22393	社	大社	0	0
22403	22404	ほこら	小祠	0	0
22412	22413	天満宮	天神様	0	0
22419	22420	お地蔵様	観音様	0	0
22432	22433	本山	総本山	0	0
22559	22560	学部	カレッジ	0	0
22623	22624	農事試験場	農試	0	0
22627	22628	天文台	気象台	0	0
22680	22681	人民公社	公司	0	0
22707	22708	信用金庫	信金	0	0
22713	22714	質屋	七つ屋	0	0
22721	22722	工場	工場	0	0
22727	22728	製作所	作業所	0	0
22749	22750	報道機関	言論機関	0	0
22799	22800	貨物駅	終駅	0	0
22827	22828	店屋	店	0	0
22883	22884	料亭	料理屋	0	0
22888	22889	レストラン	ファミリーレストラン	0	0
22901	22902	そば屋	うどん屋	0	0
22944	22945	置屋	揚げ屋	0	0
22954	22955	果物屋	魚屋	0	0
22966	22967	菓子屋	駄菓子屋	0	0
23007	23008	本屋	書店	0	0
23013	23014	骨董品屋	古道具屋	0	0
23021	23022	クリーニング屋	ランドリー	0	0
23024	23025	紺屋	紺屋	0	0
23027	23028	仕立屋	指物屋	0	0
23045	23046	運送屋	配送所	0	0
23063	23064	はたご屋	はたご	0	0
23076	23077	ユースホステル	モーテル	0	0
23079	23080	上宿	木賃宿	0	0
23189	23190	法廷	廷	0	0
23194	23195	監獄	獄	0	0
23198	23199	鉄窓	監房	0	0
23216	23217	交番	駐在所	0	0
23226	23227	軍営	陣営	0	0
23249	23250	部局	部	0	0
23338	23339	宮内省	内務省	0	0
23385	23386	局	法制局	0	0
23412	23413	学士院	芸術院	0	0
23425	23426	秘密警察	特高	0	0
23431	23432	税務署	税関	0	0
23439	23440	郵便局	特定郵便局	0	0
23469	23470	天文台	気象台	0	0
23512	23513	安全保障理事会	安保理	0	0
23544	23545	陸軍	アーミー	0	0
23560	23561	国軍	皇軍	0	0
23568	23569	友軍	自軍	0	0
23571	23572	賊軍	反乱軍	0	0
23587	23588	討手	追っ手	0	0
23656	23657	オリンピック	ＩＯＣ	0	0
23673	23674	カルテル	トラスト	0	0
23697	23698	法人	公法人	0	0
23720	23721	日本放送協会	ＮＨＫ	0	0
23769	23770	流派	流れ	0	0
23779	23780	当流	主流	0	0
23847	23848	同窓会	校友会	0	0
23850	23851	研究会	同好会	0	0
23865	23866	劇団	楽団	0	0
23870	23871	楽隊	軍楽隊	0	0
23900	23901	班	救護班	0	0
23903	23904	チーム	ナイン	0	0
23955	23956	心中	胸中	0	0
23987	23988	自我	我	0	0
24018	24019	英気	鋭気	0	0
24065	24066	緊張	気の張り	0	0
24088	24089	肝胆	肝っ玉	0	0
24099	24100	競争心	闘争心	0	0
24106	24107	ファイト	ガッツ	0	0
24148	24149	語感	美感	0	0
24186	24187	幻覚	幻視	0	0
24240	24241	感触	手当たり	0	0
24279	24280	驚愕	驚倒	0	0
24284	24285	驚天動地	震天動地	0	0
24288	24289	気絶	失神・失心	0	0
24317	24318	熱狂	エキサイト	0	0
24322	24323	狂	狂気	0	0
24363	24364	悪酔い	深酔い	0	0
24395	24396	眠気	眠たさ	0	0
24398	24399	休み	眠り	0	0
24432	24433	休眠	冬眠	0	0
24469	24470	初夢	残夢	0	0
24479	24480	情	情意	0	0
24570	24571	興	興趣	0	0
24597	24598	法悦	悦	0	0
24602	24603	お祭り気分	御機嫌	0	0
24625	24626	恐れ	恐怖	0	0
24631	24632	物おじ	人おじ	0	0
24737	24738	心労	気苦労	0	0
24744	24745	気掛かり	心懸かり	0	0
24750	24751	不安	不安感	0	0
24753	24754	憂い・憂え	憂い	0	0
24768	24769	憂患	深憂	0	0
24797	24798	満足	満悦	0	0
24807	24808	会心	会心	0	0
24838	24839	辛労辛苦	千辛万苦	0	0
24845	24846	労苦	苦労	0	0
24867	24868	当惑	困惑	0	0
24928	24929	風樹の嘆	亡羊の嘆	0	0
24962	24963	愛好	えり好み	0	0
24977	24978	時好	嗜好	0	0
25003	25004	嫌悪	厭悪	0	0
25017	25018	親近	親近感	0	0
25045	25046	憎	憎しみ	0	0
25082	25083	母性愛	人類愛	0	0
25114	25115	いじらしさ	かわいさ	0	0
25125	25126	恋着	初恋	0	0
25132	25133	愛慕	恋慕	0	0
25163	25164	愛国	愛国心	0	0
25171	25172	望郷	懐郷	0	0
25214	25215	慰め	慰藉	0	0
25237	25238	嫉妬	焼きもち	0	0
25259	25260	旧怨	宿怨	0	0
25289	25290	感服	感佩	0	0
25295	25296	推服	畏服	0	0
25310	25311	嘆賞・嘆称	嘆賞	0	0
25317	25318	感謝	深謝	0	0
25379	25380	表情	表出	0	0
25414	25415	愛想	愛想	0	0
25447	25448	温顔	慈顔	0	0
25482	25483	笑み	ほほ笑み	0	0
25486	25487	スマイル	えびす顔	0	0
25493	25494	はにかみ	含羞	0	0
25525	25526	臆し顔	臆面	0	0
25533	25534	泣き	半泣き	0	0
25537	25538	忍び泣き	むせび泣き	0	0
25566	25567	空笑い	作り笑い	0	0
25570	25571	思い出し笑い	薄笑い	0	0
25587	25588	失笑	噴飯	0	0
25613	25614	人声	玉音	0	0
25634	25635	どら声	胴間声	0	0
25644	25645	とがり声	猫なで声	0	0
25655	25656	笑い声	笑声	0	0
25659	25660	叱声	罵声	0	0
25677	25678	吶喊	勝ちどき	0	0
25684	25685	雄たけび	絶叫	0	0
25703	25704	忍び音	とき	0	0
25715	25716	念	一念	0	0
25741	25742	専心	専念	0	0
25755	25756	心酔	執心	0	0
25760	25761	意地	意気地	0	0
25770	25771	勉励	精励	0	0
25838	25839	差し控え	見合わせ	0	0
25855	25856	自主	自信	0	0
25859	25860	自認	自負	0	0
25915	25916	名利	名利	0	0
25919	25920	誉れ	栄え	0	0
25965	25966	廉恥	羞恥	0	0
25980	25981	悔い	後悔	0	0
26029	26030	私欲	我欲	0	0
26032	26033	小欲・少欲	小欲	0	0
26039	26040	欲念	欲得	0	0
26055	26056	食欲	食思	0	0
26081	26082	希望	大望	0	0
26087	26088	非望	野望	0	0
26169	26170	執心	執念	0	0
26172	26173	執着	執着	0	0
26183	26184	拘泥	こだわり	0	0
26211	26212	意志	意思	0	0
26219	26220	本意	真意	0	0
26227	26228	心裏	心の底	0	0
26232	26233	意表	他意	0	0
26297	26298	初心	初志	0	0
26315	26316	願意	悲願	0	0
26329	26330	私意	私心	0	0
26332	26333	我	我意	0	0
26369	26370	苦し紛れ	悔し紛れ	0	0
26372	26373	真心	至心	0	0
26379	26380	赤心	丹心	0	0
26389	26390	知徳	徳	0	0
26421	26422	悪	至悪	0	0
26435	26436	道	正道	0	0
26443	26444	世道	士道	0	0
26461	26462	破倫	不倫	0	0
26464	26465	義理	義	0	0
26484	26485	名分	大義名分	0	0
26502	26503	節	節義	0	0
26517	26518	旧恩	高恩・洪恩	0	0
26537	26538	報恩	謝恩	0	0
26565	26566	祈り	祈念	0	0
26599	26600	同宗	他宗	2	1
26635	26636	倶舎宗	成実宗	0	0
26669	26670	回教	マホメット教	0	0
26699	26700	鍛練・鍛錬	鍛練	0	0
26720	26721	修道	修養	0	0
26726	26727	行	修行	0	0
26734	26735	稽古	朝練	0	0
26752	26753	模倣	後追い	0	0
26764	26765	歌まね	声色	0	0
26773	26774	学び	学習	0	0
26776	26777	修学	勉学	0	0
26811	26812	学修	必修	0	0
26848	26849	場慣れ	口慣らし	0	0
26865	26866	癖	癖	0	0
26875	26876	酒癖	酒癖	0	0
26881	26882	女癖	出癖	0	0
26902	26903	把持	銘記	0	0
26942	26943	知性	理性	0	0
26946	26947	知恵	知力	0	0
26951	26952	知慮	文殊の知恵	0	0
26954	26955	浅知恵	後知恵	0	0
26958	26959	狡知	邪知	0	0
26978	26979	猟奇	求知心	0	0
27053	27054	雑念	余念	0	0
27074	27075	熟慮	深慮	0	0
27155	27156	観	価値観	0	0
27169	27170	先入観	固定観念	0	0
27185	27186	識見	見識	0	0
27271	27272	油断	虚	0	0
27276	27277	不用意	無防備	0	0
27396	27397	判明	分明	0	0
27408	27409	対照	照合	0	0
27417	27418	参考	レファレンス	0	0
27421	27422	分類	仕分け	0	0
27498	27499	本選	改選	0	0
27501	27502	より抜き	えり抜き	0	0
27505	27506	選定	選抜	0	0
27510	27511	抽出	サンプリング	0	0
27514	27515	抽選・抽籤	抽選	0	0
27537	27538	入選	当選	0	0
27548	27549	取材	採集	0	0
27562	27563	実測	歩測	0	0
27571	27572	計時	秤量	0	0
27577	27578	秒読み	秒刻み	0	0
27585	27586	胸算用	胸勘定	0	0
27603	27604	運算	演算	0	0
27609	27610	計	小計	0	0
27613	27614	合算	通算	0	0
27617	27618	統計	推計	0	0
27625	27626	数取り	点取り	0	0
27643	27644	見取り算	図取り算	0	0
27647	27648	検算・験算	検算	0	0
27742	27743	解明	究明	0	0
27746	27747	解析	分析	0	0
27760	27761	瀬踏み	毒見・毒味	0	0
27771	27772	実験	核実験	0	0
27777	27778	試験	考査	0	0
27821	27822	踏査	探検・探険	0	0
27859	27860	調査	リサーチ	0	0
27864	27865	実態調査	現地調査	0	0
27881	27882	検査	点検	0	0
27894	27895	身体検査	首実検	0	0
27919	27920	判断	価値判断	0	0
27922	27923	論断	推断	0	0
27962	27963	想像	連想	0	0
28001	28002	見通し	想定	0	0
28013	28014	洞察	洞見	0	0
28091	28092	評価	過大評価	0	0
28141	28142	決裁	裁定	0	0
28150	28151	解決	打開	0	0
28160	28161	決定	確定	0	0
28228	28229	あきらめ	諦観	0	0
28234	28235	意味	意義	0	0
28249	28250	第一義	真義	0	0
28374	28375	概要	大概	0	0
28384	28385	あらまし	概	0	0
28416	28417	表ざた	公ざた	0	0
28429	28430	物我	物心	0	0
28444	28445	理	一理	0	0
28455	28456	理法	事理	0	0
28466	28467	筋	筋道	0	0
28503	28504	証	あかし	0	0
28523	28524	暗証	身分証明	0	0
28530	28531	準拠	依拠	0	0
28558	28559	詭弁	虚妄	0	0
28561	28562	看板倒れ	見掛け倒し	0	0
28580	28581	羊頭狗肉	空中楼閣	0	0
28616	28617	言い誤り	言い違い	0	0
28632	28633	し損じ	し損ない	0	0
28653	28654	批正	叱正	0	0
28668	28669	取り返し	撤回	0	0
28691	28692	専門	スペシャリティー	0	0
28702	28703	課業	学課	0	0
28732	28733	地域研究	人間学	0	0
28776	28777	言語学	語学	0	0
28779	28780	記述言語学	構造言語学	0	0
28798	28799	文章論	文体論	0	0
28850	28851	憲法学	比較法学	0	0
28891	28892	博物学	分類学	0	0
28916	28917	解析学	解析	0	0
28962	28963	生化学	高分子化学	0	0
28965	28966	地学	地球科学	0	0
28978	28979	天文学	電波天文学	0	0
28996	28997	生命工学	遺伝子工学	0	0
29001	29002	都市工学	経営工学	0	0
29012	29013	分子生物学	微生物学	0	0
29067	29068	文科	法科	0	0
29079	29080	国語科	社会科	0	0
29099	29100	諸説	一説	0	0
29134	29135	試論	正論	0	0
29155	29156	国論	世論	0	0
29215	29216	教条	テーゼ	0	0
29231	29232	民主	民主主義	0	0
29271	29272	国家主義	全体主義	0	0
29281	29282	現実主義	プラグマティズム	0	0
29294	29295	個人主義	利己主義	0	0
29314	29315	御都合主義	オポチュニズム	0	0
29375	29376	法制	のり	0	0
29403	29404	法規	公法	0	0
29411	29412	戒律	五戒	0	0
29416	29417	律法	律	0	0
29422	29423	法令	条令	0	0
29436	29437	税法	独占禁止法	0	0
29495	29496	規格	日本工業規格	0	0
29531	29532	仁術	術策	0	0
29583	29584	読み方	見方	0	0
29615	29616	奏法	筆法	0	0
29619	29620	遠近法	走法	0	0
29647	29648	天皇制	王制	0	0
29660	29661	官制	職制	0	0
29691	29692	書式	表記法	0	0
29701	29702	古式	洋式	0	0
29752	29753	一刀流	二刀流	0	0
29777	29778	計らい	取り計らい	0	0
29799	29800	悪巧み	わな	0	0
29836	29837	奇策	妙策	0	0
29894	29895	廃案	考案	0	0
29944	29945	見聞き	見聞	0	0
29959	29960	一見	再見	0	0
29965	29966	一顧	瞥見	0	0
29970	29971	閲覧	内閲	0	0
29987	29988	見物	見学	0	0
29993	29994	観戦	観劇	0	0
30007	30008	縦観	通覧	0	0
30025	30026	俯瞰	鳥瞰	0	0
30062	30063	物見	張り込み	0	0
30068	30069	店番	留守居	0	0
30073	30074	視	見立て	0	0
30085	30086	注視	注目	0	0
30096	30097	視線	目線	0	0
30113	30114	のぞき込み	のぞき見	0	0
30184	30185	展示	図示	0	0
30187	30188	陳列	展覧	0	0
30196	30197	聴聞	聴講	0	0
30215	30216	聞き込み	確聞	0	0
30232	30233	人聞き	よそ聞き	0	0
30245	30246	味見	毒見・毒味	0	0
30264	30265	言葉	発言	0	0
30294	30295	一口	一言半句	0	0
30312	30313	多弁	多言	0	0
30334	30335	黙秘	緘黙	0	0
30352	30353	訥弁	口下手	0	0
30357	30358	直言	明言	0	0
30376	30377	豪語	広言	0	0
30402	30403	お世辞	お愛想	0	0
30417	30418	愚痴	繰り言	0	0
30423	30424	無駄口	冗語・剰語	0	0
30435	30436	うそ	虚言	0	0
30463	30464	嘲罵	悪罵	0	0
30481	30482	放吟	朗吟	0	0
30505	30506	ナレーション	口上	0	0
30557	30558	語族	祖語	0	0
30580	30581	英語	米語	0	0
30626	30627	名	#NAME?	0	0
30641	30642	盛名	芳名	0	0
30648	30649	人名	姓名	0	0
30679	30680	旧名	幼名	0	0
30687	30688	贈り名	忌み名	0	0
30697	30698	通り名	あだ名	0	0
30702	30703	自称	仮称	0	0
30715	30716	通称	俗称	0	0
30724	30725	フルネーム	ファーストネーム	0	0
30748	30749	地名	国名	0	0
30757	30758	品名	商品名	0	0
30767	30768	品目	曲目	0	0
30821	30822	描写	描出	0	0
30826	30827	写実	写生	0	0
30833	30834	形容	名状	0	0
30862	30863	直喩	明喩	0	0
30874	30875	言葉遣い	言い換え	0	0
30910	30911	ことわざ	俗諺	0	0
30964	30965	上述	如上・叙上	0	0
30971	30972	引用	孫引き	0	0
31031	31032	名詞	普通名詞	0	0
31072	31073	格助詞	準体助詞	0	0
31082	31083	冠詞	定冠詞	0	0
31114	31115	慣用句	慣用語	0	0
31143	31144	反意語	反対語	0	0
31152	31153	語種	固有語	0	0
31181	31182	古語	死語	0	0
31193	31194	新語	流行語	0	0
31205	31206	若者言葉	学生語	0	0
31208	31209	文法	文典	0	0
31214	31215	口語文法	口語法	0	0
31249	31250	修飾	呼応	0	0
31267	31268	名詞句	動詞句	0	0
31275	31276	係り	係り受け	0	0
31313	31314	変化	語形変化	0	0
31347	31348	未然形	連用形	0	0
31413	31414	唇音	歯音	0	0
31447	31448	なまり	訛音	0	0
31470	31471	転訛	転呼	0	0
31514	31515	絵文字	アイソタイプ	0	0
31530	31531	人名用漢字	表外字	0	0
31533	31534	ハングル	オンモン	0	0
31542	31543	ギリシア文字	キリル文字	0	0
31584	31585	誤字	うそ字	0	0
31666	31667	六書	象形	0	0
31711	31712	ローマ字書き	仮名書き	0	0
31718	31719	仮名遣い	旧仮名遣い	0	0
31740	31741	書法	筆法	0	0
31751	31752	甲骨文字	甲骨文	0	0
31783	31784	欠字	脱字	0	0
31789	31790	漢音	呉音	0	0
31830	31831	ＪＩＳマーク	ＪＡＳマーク	0	0
31847	31848	市章	社章	0	0
31852	31853	肩章	階級章	0	0
31858	31859	道しるべ	里程標	0	0
31863	31864	元素記号	原子記号	0	0
31920	31921	踊り字	同の字点	0	0
31932	31933	ピリオド	コンマ	0	0
31940	31941	ハイフン	ダッシュ	0	0
31977	31978	白星	勝ち星	0	0
32042	32043	設計図	平面図	0	0
32052	32053	音図	五十音図	0	0
32066	32067	日本地図	世界地図	0	0
32106	32107	式	数式	0	0
32142	32143	コールサイン	ゴーサイン	0	0
32148	32149	号砲	礼砲	0	0
32175	32176	寄せ太鼓	触れ太鼓	0	0
32188	32189	合い言葉	合い印	0	0
